Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Mark Horton,0.6,"Don't notice any difference

Good service on the order but don't care for their 'specials' policy. Placed an order on Sunday, they put out a 15% coupon the following day, wouldn't honor it on an order just placed. None of their email boxes are monitored(every email bounced back). Kind of a hinky way to do business.

Ran the Extreme diesel through a tank of fuel, no difference. Could be my injectors aren't dirty but so far, this stuff seems unnecessary. Bought the EDT before the March price increase and will run that through vs. the Diesel Kleen and see if it makes any difference. Trying the oil treatment at next change. So far, not impressed.",US,1,2019-03-03T18:02:53Z,Hot Shot's Secret
wreckless eric,1.0,"great products

great products, fast shipping. I've been using stiction eliminator in my Ford 7.3 with good results.",US,2,2019-02-17T06:51:34Z,Hot Shot's Secret
DAN PILES,1.0,"Great product

Great product, 6.4 Ford diesel, got to give it all the love I can and this stuff works",US,1,2019-02-11T06:12:36Z,Hot Shot's Secret
Noble Coffing,1.0,"very good service

very good service, prompt delivery, in depth explanations of their products",US,1,2019-02-10T23:51:30Z,Hot Shot's Secret
Gerald Off,1.0,"Legion of Demons

I haven't yet been able to try the products but, their customer service is excellent. There was a shipping issue (on FedEx) so when I hadn't received my products I sent an email asking what was up. By 8 am I had a response and a new order was sent out and it arrived 2 days later. If the products work that well, I'm seriously hooked!",US,1,2019-02-03T05:28:09Z,Hot Shot's Secret
Mark Imbriaco,1.0,"Had injector problem on my 1995 7.3

Had injector problem on my 1995 7.3, used the oil and fuel additives together. Problem went away in less than 100 miles! Sold me.",US,1,2019-01-29T04:00:27Z,Hot Shot's Secret
Howard Piotrovsky,1.0,"It took about a thousand miles to see…

It took about a thousand miles to see the results on my new truck I was astounded when my fuel mileage went up about 1.7 miles per gallon.",US,3,2019-01-25T01:28:58Z,Hot Shot's Secret
Michael F. Bradford,1.0,Seems to work fine.,US,1,2019-01-21T19:53:12Z,Hot Shot's Secret
Gary Toland,1.0,"As always a pleasant experience

As always a pleasant experience, great products and quick delivery.",US,3,2019-01-18T23:16:28Z,Hot Shot's Secret
Deon Pretorius,1.0,"Just great service

Just great service, on time delivery",US,1,2019-01-17T06:23:32Z,Hot Shot's Secret
"Grant - Honolulu, Hawaii",1.0,"Awesome!

Good quality merchandise at unbeatable prices! Shipping time was surprisingly quick too, despite the holiday rush.",US,1,2019-01-11T04:54:34Z,Hot Shot's Secret
Adrian Watson,1.0,"Just as advertise gas extreme perform…

Just as advertise gas extreme perform well. The truck has a bit more pep. The bottle I received only treated 15 gallons can you please make it bigger to treat a 22 gallon tank.",US,1,2019-01-11T00:36:05Z,Hot Shot's Secret
Joshua K.,0.6,"Slow shipping!

Ordered 12/23/18. Shipping label created 12/24/18. As of today 1/6/18 still has not been shipped.",US,1,2019-01-07T03:50:31Z,Hot Shot's Secret
Thomas Kendrick,1.0,"Great service

Great service, shipping and packaging were awesome.

Good luck and happy new year!!!",US,1,2019-01-04T07:32:55Z,Hot Shot's Secret
James Perrin,0.2,"Shipping takes forever

Ordered my product on December 7th this is now January 1st and I have yet to receive.

Well thank you anyway for the free gift, I was going to get that anyway since my order was over $99.",US,1,2019-01-09T21:09:46Z,Hot Shot's Secret
Kent Collins,1.0,"Smoother running

It makes my truck run smoother and pull better at lower rpms",US,1,2018-12-30T16:36:26Z,Hot Shot's Secret
John Maxwell,1.0,"I’ve had good luck with using this…

I’ve had good luck using this product. I finally found a local distributor that I can buy it cheaper than online.",US,1,2018-12-28T22:57:17Z,Hot Shot's Secret
Stephen Hatfield,1.0,"After using Hot Shot secret my gas…

After using Hot Shot secret my gas mileage increase in the truck is running smoother",US,1,2018-12-26T22:37:45Z,Hot Shot's Secret
Gariot Hobbs,1.0,"your product is awesome

your product is awesome. i have already seen a difference. I will be ordering again",US,1,2018-12-26T14:00:08Z,Hot Shot's Secret
stephen Lemunyon,1.0,"Hot shots secret is amazing

Hot shots secret is the best company out there. They are quick to respond to any questions you may have. But not only do they have great customer service, their products are amazing and work just as they say on the bottles! I’ve used most of their products in both my vehicles, a Ford F-250 and a Silverado 1500!",US,1,2018-12-26T05:04:52Z,Hot Shot's Secret
Larry Bell,1.0,Great products,US,8,2018-12-24T07:58:47Z,Hot Shot's Secret
Hal Bumgarner,1.0,"This stuff does exactly what they say…

This stuff does exactly what they say it will. it does it quickly and I'm amazed. I would have never believed that my 6.0 liter diesel would run this well again.",US,1,2018-12-22T05:43:27Z,Hot Shot's Secret
Ryan Guesfeird,1.0,BEST DAMN PRODUCTS AVAILABLE HANDS DOWN.,US,1,2018-12-17T14:27:16Z,Hot Shot's Secret
Roy,1.0,"GREAT PRODUCTS

GREAT PRODUCTS! My 18 year old Ford is running like new again, MPG is back up in the 18-20 range,",US,2,2018-12-11T02:58:36Z,Hot Shot's Secret
Colin,1.0,"EDT, Diesel extreme, and Stiction Eliminator user.

Per usual, Nothing but the best!",US,1,2018-12-10T22:22:18Z,Hot Shot's Secret
William H Torpey II,1.0,"I love how my truck runs with Everyday…

I love how my truck runs with Everyday Diesel Treatment. I keep a 16 oz. bottle in my toolbox at all times, so I ready for each fill up. 3 oz. for my 39 gallon tank gives it that little extra kick and keeps the tank clean.",US,1,2018-12-10T22:21:42Z,Hot Shot's Secret
Les,1.0,"Excellent products that deliver what is…

Excellent products that deliver what is promised. Excellent customer support when rarely needed.",US,5,2018-12-10T13:29:33Z,Hot Shot's Secret
Marvin,1.0,"I have been using Hot Shot's Secret…

I have been using Hot Shot's Secret products for over a year now and haven't had any issues with the products. I have seen better fuel mileage, performance, and reliability. I use the Stiction Eliminator, FR3, EDT, and the Winterizing Treatment.",US,4,2018-12-07T19:27:59Z,Hot Shot's Secret
john b,1.0,"First time ordering

First time ordering. Quick and easy, so far so good. Keep up the awesome service!",US,1,2018-12-01T15:01:20Z,Hot Shot's Secret
Robert,1.0,"Cadillac rough idle

we had a Cadillac, the timing was controlled by a valve inside the engine. just before we were going to tear the engine down we thought we would give Hot Shot's Secret a try. It worked almost instantly solving the problem and saving time and money. Great product I recommend this to everyone.",US,2,2018-11-30T01:40:03Z,Hot Shot's Secret
Michael W Mott,1.0,Fast shipping excellent product,US,1,2018-11-27T02:38:47Z,Hot Shot's Secret
Jerry Weaver,1.0,"Our 2001 F250 7.3 diesel drives like a…

Our 2001 F250 7.3 diesel drives like a different truck. Quieter, better throttle response and best mpg ever! We have 284000 miles on the truck and drives like new.",US,0,2018-11-27T01:58:17Z,Hot Shot's Secret
Travis Barker,1.0,Great products.,US,1,2018-11-26T02:16:16Z,Hot Shot's Secret
Jonathan Hickey,1.0,"The information on the website was very…

The information on the website was very helpful in diagnosing my truck. I have only been driving for around half a tank since doing oil change with the sticsoin eliminator and so I can tell how well it's working yet. Once I drive the truck for longer I'll have to do another review to tell how it helped.",US,1,2018-11-22T06:15:47Z,Hot Shot's Secret
Dave,0.2,"No improvement

No improvement. Had better results without the additive.",US,1,2018-11-15T02:28:23Z,Hot Shot's Secret
Dennis Marchand,1.0,"Great products

Great products, great service, who could ask for more. They ship promptly and they don't rip you off on shipping charges like some companies do.",US,1,2018-11-14T22:46:47Z,Hot Shot's Secret
Justin Elwood,1.0,"Hotshots always ships whatever I…

Hotshots always ships whatever I ordered in a timely manner and I always receive my order with no issues.",US,0,2018-11-14T12:26:25Z,Hot Shot's Secret
Blaine Young,1.0,Their products work !!,US,1,2018-11-13T19:07:00Z,Hot Shot's Secret
Comrade Logistics LLC,1.0,Magic in a bottle!,US,1,2018-11-13T17:37:18Z,Hot Shot's Secret
Alan Eadie,1.0,"Great

Great, this is a great product",US,4,2018-11-09T23:04:46Z,Hot Shot's Secret
jimmie rodgers,0.8,"Testing the product now

I am happy by the fast delivery of my order, I am using 2 of their products now. I hope it works and cleans the injectors, have not noticed a difference yet. Time will tell.",US,1,2018-11-08T20:24:11Z,Hot Shot's Secret
Terry Caddell,1.0,Best add on the market,US,1,2018-11-08T13:43:46Z,Hot Shot's Secret
cheri r howard,1.0,"This product works

This product has saved me from having to replace injectors on my Duramax, it really works.",US,2,2018-11-06T16:35:21Z,Hot Shot's Secret
Christopher Sanchez,1.0,"Great products brought my 97 F-250 back…

Great products brought my 97 F-250 back to life went from 14.5 mpg to 19 mpg",US,2,2018-11-04T18:55:26Z,Hot Shot's Secret
Ken,1.0,"I called in to place a decent size…

I called in to place a decent size order ($300) and the lady who helped me on the phone was quick to help and very easy to work with. In my opinion customer service is just as important as the quality of the product and Hot Shot's Secret customer service rocks!",US,1,2018-11-02T16:31:40Z,Hot Shot's Secret
Andrew Mogan,1.0,"Put 100 miles on some fresh blue…

Put 100 miles on some fresh blue diamond oil and stiction eliminator and.....my baby likey! Used the anti gel as well and she's running great in 20 degree weather! Can't complain about that!",US,1,2018-11-01T19:51:06Z,Hot Shot's Secret
Ed Riley,1.0,"I think they are some amazing products…

I think they are some amazing products I am enjoying using them thank you so much",US,1,2018-11-01T03:07:24Z,Hot Shot's Secret
Timmy Langford,1.0,"Great product

Great product, my truck runs better and even cranks up better on cold days.",US,1,2018-10-28T14:11:47Z,Hot Shot's Secret
Timmy,1.0,"I was skeptical, but their products work in my truck

I am always looking for ways to improve vehical performance and longevity. I purchased a container of stiction eliminator for my vehicles. My truck (Toyota Tacoma) has always been well kept with maintenance, but I figured why not. There was some oil residue / gunk on the underside of my oil cap. I drove the truck for 2,000 miles and did an oil change. The gunk on the underside of the oil cap started to dissolve! I couldn’t believe it. It was crusted on there. It didn’t all dissolve from under the oil cap in just 2,000 miles but 50% of it did which is a nice figure for an area that doesn’t get much oil splashing. If there’s any mechanic in a bottle, it would be hot shot secret.",US,2,2018-10-27T21:49:00Z,Hot Shot's Secret
Eric Burton,1.0,"The absolute best products for my 6.0…

The absolute best products for my 6.0 diesel. Every single product I’ve used has been top notch! And the customer service is excellent as well.",US,1,2018-10-27T05:30:10Z,Hot Shot's Secret
Juan Saenz,1.0,"Excellent website

Excellent website, easy to navigate. But the packaging needs to be reassessed. My package arrived ripped open. My decals were dirty,but salvageable, and my t shirt was also dirty. The box was essentially without a closed top.",US,2,2018-10-21T23:36:43Z,Hot Shot's Secret
Thomas Casteel,1.0,Excellent website and fast shipping....,US,1,2018-10-21T21:10:41Z,Hot Shot's Secret
Paul R,1.0,"Been using FR3 since it was introduced…

Been using FR3 since it was introduced in all 4 of my families cars. Keeps things clean. Recently had an intake part replaced and the mechanic did an inspection of intake and exhaust valves and cylinders to make sure everything was OK. He told me both sides were really clean for a vehicle with 140,000 miles. Will keep using on all my vehicles.",US,1,2018-10-20T18:40:04Z,Hot Shot's Secret
John,1.0,"Excellent

Excellent – no reservations, I would recommend this company to anyone.",US,1,2018-10-19T02:12:02Z,Hot Shot's Secret
