Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
HD,0.6,"Janky Charge. It’s 2021.

In this digital world, in 2021, and you charge an extra chunk of $$ for an instant certificate? And right toward the end of the course? Kinda janky really. Felt like that would be a given at the price. Other than that it was fine. Nothing special, but fine for something that no one really enjoys doing anyway.",US,1,2021-07-14T23:52:09Z,Aceable
cheree alexander,1.0,"I highly recommend this course

I highly recommend this course. I've had two children use Aceable and it was quick easy and affordable! Plus their customer service is great if you ever have an issue.",US,1,2021-07-14T23:46:35Z,Aceable
Denise,1.0,"super easy and convenient

super easy and convenient and i still feel very prepared for the road!!! recommend to literally every teen:)",US,1,2021-07-14T23:36:48Z,Aceable
Darlisa McGill,1.0,"This was truly simply GREAT!!!

This was truly simply GREAT!!!! I enjoyed",US,1,2021-07-14T23:27:42Z,Aceable
Isaac,1.0,"An amazing site made it simple and easy…

An amazing site made it simple and easy but to where you also retain information 10/10 would def recommend",US,1,2021-07-14T22:48:54Z,Aceable
Adam,1.0,Thorough and easily accessible!!,US,1,2021-07-14T21:31:32Z,Aceable
Nina Nguyen,1.0,"It taught me everything I needed to…

It taught me everything I needed to know on the road in different situations.",US,1,2021-07-14T21:20:32Z,Aceable
Miki,1.0,"i recommend

pretty cool, straightforward and easy.",US,1,2021-07-14T20:40:25Z,Aceable
THI,1.0,"Excellent!

Excellent program. Very informative and convenient!",US,1,2021-07-14T19:50:03Z,Aceable
Christopher,1.0,"This program was easy for my teen to…

This program was easy for my teen to stay engaged with",US,1,2021-07-14T19:30:43Z,Aceable
Cole,1.0,"On the go drivers Ed

Very convenient and simple way to get your drivers education and highly recommend to anybody trying to get a permit/license.",US,1,2021-07-14T19:29:13Z,Aceable
Denise,1.0,"Really loved

Really loved, it wasnt boring like other corses. This one had great videos and great explanations with questions to keep you focused. This is a class where you WANT to keep paying attention instead of others where you dont care and skip over things.",US,1,2021-07-14T19:16:38Z,Aceable
Juan,1.0,"nice

very impressive, very informational, very accessible.",US,1,2021-07-14T19:02:53Z,Aceable
Ealiyah,1.0,It was great and I passed,US,1,2021-07-14T18:59:44Z,Aceable
Rap God Lil Quadx,1.0,"Makes it so much easier when someone is…

Makes it so much easier when someone is explaining it to me! The best!!!",US,1,2021-07-14T17:30:21Z,Aceable
Haiden,1.0,"Did a great job teaching me Drivers Ed

Really did a good job teaching me drivers Ed. It was easy, and for how much we covered, seemed kind of short. Would recommend this to friends and family 👍🏻",US,1,2021-07-14T06:04:29Z,Aceable
Utsawb Lamichhane SeizYT,1.0,thanks for making my life easy,US,1,2021-07-14T04:26:41Z,Aceable
James,1.0,"Aceable is the way too go!

Aceable is great! Very detailed and easy going! Love the mix of slides and videos to help learn.
15 out of 10 recommend this!
Thanks guys! When people say I’m a good safe driver I’ll say “no I’m Aceable and learned from the best, my guy Ace”",US,2,2021-07-14T03:20:03Z,Aceable
Alyssa DelaRosa,1.0,Good and Wonderful,US,1,2021-07-14T02:29:35Z,Aceable
larry the bookshelf,1.0,"great and quick experience

great and quick experience, level 5 is a tad depressing but overall great experience!",US,1,2021-07-13T23:05:57Z,Aceable
Max,1.0,"Really good

Really good if you’re learning to drive and very good price",US,1,2021-07-13T19:58:46Z,Aceable
Halle,1.0,"😍😍😍

i really like the way they taught me all the info i needed to know in a fast and fun way!",US,1,2021-07-13T18:53:12Z,Aceable
Ben,1.0,"very easy and quick way to get your…

very easy and quick way to get your license!😊",US,1,2021-07-13T18:52:50Z,Aceable
Kaitlynn,1.0,"My Experience with Aceable

This Driver's Ed Course is great for teens. The lessons are easy to understand and they are structured to help relate to teenagers. Throughout the lessons, there are several videos with examples of how to do certain maneuvers, etc., and videos that show you real people's stories related to the lesson. As well as videos, there are questions throughout the chapters to test you on what you remembered from that chapter. After each lesson, you will be given a 10 question assessment that has questions from throughout the entire lesson.

This course was amazing. Instead of having to go to a drivers ed class, I could do it at my own pace, within my schedule, anywhere I wanted. The course also gives you step-by-step instructions on how to get your permit/driver's license and what you need to bring to the DVM for your appointments. Overall I had a great experience with Aceable.",US,1,2021-07-13T18:19:13Z,Aceable
Audrey,1.0,"I loved it

I loved it! It was informative but not boring :)",US,1,2021-07-13T16:52:20Z,Aceable
Noah,1.0,"There are several things that went into…

There are several things that went into my rating.
1) Ease of using the program; my teen is constantly on the go. He was able to work at his own pace on his laptop or phone. Excellent.
2) Record keeping; I could easily access my son's progress with notations as to the percentage completed and days left to finish.
3) Alerts; the program sent texts if a significant amount of time had lapsed since the last login or if my son was fast approaching the deadline for completion.
4) Certificate was received quickly.",US,1,2021-07-13T16:42:36Z,Aceable
Zoie,0.8,"It was way easier than expected

It was way easier than expected. The course were short and concised. There were some moments where I couldn't picture what the text was saying, would appreciate if there were more visuals.",US,1,2021-07-13T16:02:42Z,Aceable
Kayla,1.0,"Aceable

Very informative. Highly recommend.",US,1,2021-07-13T15:54:52Z,Aceable
Liam,1.0,"Good course, 9/10 would recommend

I liked the course and how laid back yet subtlety informative it is. But on some of the review questions, the wording was incredibly confusing and even stumped my dad who has had his driver’s license for over 2 and a half decades. But other than that it was pretty good",US,1,2021-07-13T15:21:30Z,Aceable
Jihan Jaigirdar,1.0,"Great!

Simple and easy.",US,1,2021-07-13T06:13:51Z,Aceable
hailey mello,1.0,great way to learn,US,1,2021-07-13T03:08:28Z,Aceable
Jeremiah Newman,1.0,"Aceable is very easy and comfortable!

I have just taken my Permit test and let me say this. Aceable feels SO comfortable. I knew nothing about driving or cars before starting driver's ed with Aceable, but they are giving me the knowledge to become a great and skilled driver.",US,1,2021-07-13T01:46:30Z,Aceable
Juniper Clark,1.0,"I'm 15 and have a short attention span

I'm 15 and have a short attention span. The read-along and jokes made it easier to follow along. 5/5 recommend to fellow teenagers",US,1,2021-07-12T23:58:10Z,Aceable
Donald Robinson,1.0,"It is nice the test is simple and I…

It is nice the test is simple and I will tell people about this website if they need to take the test",US,1,2021-07-12T19:30:20Z,Aceable
Carinna,1.0,It was great it really helped me!,US,1,2021-07-12T19:11:38Z,Aceable
Byrd,1.0,Awesome and helpful too,US,2,2021-07-12T19:10:21Z,Aceable
Charlotte,1.0,"Great course

It was a good refresher of the course material and the video were pretty engaging. I also enjoyed the memes.",US,1,2021-07-12T18:31:23Z,Aceable
Dhruv,1.0,"A good driver education course that…

A good driver education course that everybody needs to take, unlike those non-aceable people in those videos.",US,1,2021-07-12T17:54:18Z,Aceable
Aline,1.0,"Really good app

Really good app. I learned a lot. Thank you",US,1,2021-07-12T15:31:13Z,Aceable
Trynity,1.0,"July 12,2021

Made getting my permit/license much easier",US,1,2021-07-12T13:23:31Z,Aceable
Haley,1.0,"amazing

super easy, i was able to do it from anywhere and i honestly recommend this to anyone who needs to do their drivers license",US,1,2021-07-12T10:52:31Z,Aceable
Kimberly,1.0,"This is good to learn and take the test

This is good to learn and take the test
Lesson is good make you understand more
Good good.
Thanks Aceable",US,1,2021-07-12T09:12:22Z,Aceable
Anthony,1.0,"I loved it so much I would recommend it…

I loved it so much I would recommend it to everyone",US,1,2021-07-12T08:49:33Z,Aceable
Caleb McAdams,1.0,"its very helpful and gives really good…

its very helpful and gives really good instructions and helps me understand it better",US,1,2021-07-12T04:00:30Z,Aceable
Claudia,1.0,"super fun

super fun, very informative, you learn a lot.",US,1,2021-07-12T02:22:12Z,Aceable
SOLA OWONIBI,1.0,"Ace is knowledge acquisition at its…

Ace is knowledge acquisition at its best: learning without stress, fun-laced and highly didactic",US,1,2021-07-12T00:40:03Z,Aceable
Gio,0.8,"Very good information and taught me all…

Very good information and taught me all I needed to know, however many times things seem unnecessarily included such as a massive chapter on drugs and what they do when we already receive this info in health (a required high school class!) and other various drawn out topics that very easily could have been summarized. Other than that it was a very good program.",US,1,2021-07-12T00:39:10Z,Aceable
Madison,1.0,"Nice people. Prob a common problem

I messed up with sign up with them (I was 19 then I turned 20 basically) and when I emailed them about it. They were really nice about it and helped me when I messed up",US,1,2021-07-11T23:27:32Z,Aceable
William,1.0,"Great service

Really easy to use and great that you can do it on your own pace. I love the simplicity and would recommend to anyone",US,1,2021-07-11T19:36:00Z,Aceable
Imagination_ Ultima,1.0,"Upbeat and fun!

I went to aceable after the last driving site I used was unreliable, bland, and overall not fun. As a student, learning can be boring at times but aceable brings an upbeat, fun linguistic to it's teachings. Not only does it teach you the basics of driving, but it teachings you fun facts about automobile history! I would recommend this to any student who likes to have fun while learning!",US,1,2021-07-11T11:13:58Z,Aceable
li li,1.0,"Knowledgeable Experience

I have learned a lot about defensive driving during this course and have become a more knowledgeable driver after each level in my opinion. it is worth it to get through it and I definitely feel like I am more prepared to handle the roads after I finish this course completely!",US,1,2021-07-11T07:13:02Z,Aceable
Daniel,1.0,"The course was simple and easy to read…

The course was simple and easy to read and understand.it want bad",US,1,2021-07-11T07:09:20Z,Aceable
Chris,1.0,"Excellent

It taught what needed to be taught.",US,1,2021-07-11T06:10:04Z,Aceable
Dovie Smith,1.0,"Wonderful training course

Wonderful training course! Very easy to understand and learn….",US,1,2021-07-11T05:53:38Z,Aceable
Carly,1.0,"Easy to use

Easy to use, easy to understand, great customer support, all around fantastic",US,1,2021-07-11T05:43:32Z,Aceable
Oscar Aragon,1.0,"It was fun and interactive made me…

It was fun and interactive made me smile the whole time. I loved it.!",US,1,2021-07-11T02:50:10Z,Aceable
n pitts,1.0,"A++++++

Other than a spelling error with my name I couldn't complain about Aceable! I wouldn't have gotten my license without it",US,1,2021-07-10T17:54:59Z,Aceable
anonymous,1.0,"Knowledgeable

Very knowledgeable.",US,1,2021-07-10T17:15:15Z,Aceable
Gopal Othayoth,0.8,"Simple and fun to use, but had technical issues with logging in

I am currently taking a Driver's Ed course on Aceable and the experience has been pleasant so far. Everything is simple to use and understand and progress is always saved, so I can close the Aceable tab, open the app on my phone, and continue where I left off. The character Ace is also a welcome aspect and serves to lighten the mood in what would otherwise be a mundane learning experience.

However, there were technical issues. When I signed up, I did not receive the initial email to set up my student account and couldn't log in. I tried to send a password reset email multiple times but it didn't work - it took over half an hour for the password reset email(s) to arrive. When it did and I entered a new password, the site said it wasn't working at the moment. I had to wait some more time before requesting, waiting for the email, and trying again, after which I successfully reset (set for the first time) my password and could finally log in.",US,2,2021-07-10T15:55:07Z,Aceable
